Origen,Destino,Distancia[km],Año,Mes,Diferencia de ciclistas,Calle 1 origen,Calle 2 origen,Calle 1 origen id,Calle 2 origen id,Calle 1 destino,Calle 2 destino,Calle 1 destino id,Calle 2 destino id
Montevideo y Peron,Chile y Tacuari,2.143,2017,Diciembre,-323,Montevideo,Peron,10,10,Chile,Tacuari,19,19
Montevideo y Peron,Serrano y Loyola,5.722,2017,Diciembre,-1448,Montevideo,Peron,10,10,Serrano,Loyola,20,20
Montevideo y Peron,Gorriti y G. Cruz,5.864,2017,Diciembre,-735,Montevideo,Peron,10,10,Gorriti,G. Cruz,21,21
Montevideo y Peron,Cnel. Diaz y Mansilla,3.461,2017,Diciembre,560,Montevideo,Peron,10,10,Cnel. Diaz,Mansilla,11,11
Montevideo y Peron,11 de Sep y Monroe,10.344,2017,Diciembre,1679,Montevideo,Peron,10,10,11 de Sep,Monroe,22,22
Montevideo y Peron,Arenales y Montevideo,1.293,2017,Diciembre,749,Montevideo,Peron,10,10,Arenales,Montevideo,12,12
Montevideo y Peron,M.T. Alvear y Uriburu,1.914,2017,Diciembre,-483,Montevideo,Peron,10,10,M.T. Alvear,Uriburu,23,23
Montevideo y Peron,La Pampa y Superi,9.083,2017,Diciembre,342,Montevideo,Peron,10,10,La Pampa,Superi,24,24
Potosi y Rawson,J. Alvarez y Padilla,1.781,2017,Diciembre,330,Potosi,Rawson,17,17,J. Alvarez,Padilla,18,18
Potosi y Rawson,Chile y Tacuari,5.572,2017,Diciembre,-988,Potosi,Rawson,17,17,Chile,Tacuari,19,19
Potosi y Rawson,Serrano y Loyola,2.743,2017,Diciembre,-2113,Potosi,Rawson,17,17,Serrano,Loyola,20,20
Potosi y Rawson,Gorriti y G. Cruz,3.419,2017,Diciembre,-1400,Potosi,Rawson,17,17,Gorriti,G. Cruz,21,21
Potosi y Rawson,11 de Sep y Monroe,9.191,2017,Diciembre,1014,Potosi,Rawson,17,17,11 de Sep,Monroe,22,22
Potosi y Rawson,M.T. Alvear y Uriburu,3.669,2017,Diciembre,-1148,Potosi,Rawson,17,17,M.T. Alvear,Uriburu,23,23
Potosi y Rawson,La Pampa y Superi,6.747,2017,Diciembre,-323,Potosi,Rawson,17,17,La Pampa,Superi,24,24
J. Alvarez y Padilla,Chile y Tacuari,7.167,2017,Diciembre,-1318,J. Alvarez,Padilla,18,18,Chile,Tacuari,19,19
J. Alvarez y Padilla,Serrano y Loyola,1.517,2017,Diciembre,-2443,J. Alvarez,Padilla,18,18,Serrano,Loyola,20,20
J. Alvarez y Padilla,Gorriti y G. Cruz,2.785,2017,Diciembre,-1730,J. Alvarez,Padilla,18,18,Gorriti,G. Cruz,21,21
J. Alvarez y Padilla,11 de Sep y Monroe,8.561,2017,Diciembre,684,J. Alvarez,Padilla,18,18,11 de Sep,Monroe,22,22
J. Alvarez y Padilla,M.T. Alvear y Uriburu,4.821,2017,Diciembre,-1478,J. Alvarez,Padilla,18,18,M.T. Alvear,Uriburu,23,23
J. Alvarez y Padilla,La Pampa y Superi,5.522,2017,Diciembre,-653,J. Alvarez,Padilla,18,18,La Pampa,Superi,24,24
Chile y Tacuari,Serrano y Loyola,7.765,2017,Diciembre,-1125,Chile,Tacuari,19,19,Serrano,Loyola,20,20
Chile y Tacuari,Gorriti y G. Cruz,7.907,2017,Diciembre,-412,Chile,Tacuari,19,19,Gorriti,G. Cruz,21,21
Chile y Tacuari,11 de Sep y Monroe,11.264,2017,Diciembre,2002,Chile,Tacuari,19,19,11 de Sep,Monroe,22,22
Chile y Tacuari,M.T. Alvear y Uriburu,4.013,2017,Diciembre,-160,Chile,Tacuari,19,19,M.T. Alvear,Uriburu,23,23
Chile y Tacuari,La Pampa y Superi,11.126,2017,Diciembre,665,Chile,Tacuari,19,19,La Pampa,Superi,24,24
Serrano y Loyola,Gorriti y G. Cruz,1.079,2017,Diciembre,713,Serrano,Loyola,20,20,Gorriti,G. Cruz,21,21
Serrano y Loyola,11 de Sep y Monroe,6.856,2017,Diciembre,3127,Serrano,Loyola,20,20,11 de Sep,Monroe,22,22
Serrano y Loyola,M.T. Alvear y Uriburu,4.255,2017,Diciembre,965,Serrano,Loyola,20,20,M.T. Alvear,Uriburu,23,23
Serrano y Loyola,La Pampa y Superi,4.005,2017,Diciembre,1790,Serrano,Loyola,20,20,La Pampa,Superi,24,24
Gorriti y G. Cruz,11 de Sep y Monroe,5.774,2017,Diciembre,2414,Gorriti,G. Cruz,21,21,11 de Sep,Monroe,22,22
Gorriti y G. Cruz,M.T. Alvear y Uriburu,3.826,2017,Diciembre,252,Gorriti,G. Cruz,21,21,M.T. Alvear,Uriburu,23,23
Gorriti y G. Cruz,La Pampa y Superi,3.649,2017,Diciembre,1077,Gorriti,G. Cruz,21,21,La Pampa,Superi,24,24
Cnel. Diaz y Mansilla,Potosi y Rawson,2.691,2017,Diciembre,105,Cnel. Diaz,Mansilla,11,11,Potosi,Rawson,17,17
Cnel. Diaz y Mansilla,J. Alvarez y Padilla,3.181,2017,Diciembre,435,Cnel. Diaz,Mansilla,11,11,J. Alvarez,Padilla,18,18
Cnel. Diaz y Mansilla,Chile y Tacuari,6.334,2017,Diciembre,-883,Cnel. Diaz,Mansilla,11,11,Chile,Tacuari,19,19
Cnel. Diaz y Mansilla,Serrano y Loyola,3.12,2017,Diciembre,-2008,Cnel. Diaz,Mansilla,11,11,Serrano,Loyola,20,20
Cnel. Diaz y Mansilla,Gorriti y G. Cruz,2.695,2017,Diciembre,-1295,Cnel. Diaz,Mansilla,11,11,Gorriti,G. Cruz,21,21
Cnel. Diaz y Mansilla,11 de Sep y Monroe,7.114,2017,Diciembre,1119,Cnel. Diaz,Mansilla,11,11,11 de Sep,Monroe,22,22
Cnel. Diaz y Mansilla,Arenales y Montevideo,3.011,2017,Diciembre,189,Cnel. Diaz,Mansilla,11,11,Arenales,Montevideo,12,12
Cnel. Diaz y Mansilla,M.T. Alvear y Uriburu,1.92,2017,Diciembre,-1043,Cnel. Diaz,Mansilla,11,11,M.T. Alvear,Uriburu,23,23
Cnel. Diaz y Mansilla,La Pampa y Superi,6.482,2017,Diciembre,-218,Cnel. Diaz,Mansilla,11,11,La Pampa,Superi,24,24
11 de Sep y Monroe,M.T. Alvear y Uriburu,8.22,2017,Diciembre,-2162,11 de Sep,Monroe,22,22,M.T. Alvear,Uriburu,23,23
11 de Sep y Monroe,La Pampa y Superi,2.622,2017,Diciembre,-1337,11 de Sep,Monroe,22,22,La Pampa,Superi,24,24
Arenales y Montevideo,Potosi y Rawson,4.718,2017,Diciembre,-84,Arenales,Montevideo,12,12,Potosi,Rawson,17,17
Arenales y Montevideo,J. Alvarez y Padilla,5.474,2017,Diciembre,246,Arenales,Montevideo,12,12,J. Alvarez,Padilla,18,18
Arenales y Montevideo,Chile y Tacuari,3.436,2017,Diciembre,-1072,Arenales,Montevideo,12,12,Chile,Tacuari,19,19
Arenales y Montevideo,Serrano y Loyola,5.413,2017,Diciembre,-2197,Arenales,Montevideo,12,12,Serrano,Loyola,20,20
Arenales y Montevideo,Gorriti y G. Cruz,5.555,2017,Diciembre,-1484,Arenales,Montevideo,12,12,Gorriti,G. Cruz,21,21
Arenales y Montevideo,11 de Sep y Monroe,8.51,2017,Diciembre,930,Arenales,Montevideo,12,12,11 de Sep,Monroe,22,22
Arenales y Montevideo,M.T. Alvear y Uriburu,1.103,2017,Diciembre,-1232,Arenales,Montevideo,12,12,M.T. Alvear,Uriburu,23,23
Arenales y Montevideo,La Pampa y Superi,8.774,2017,Diciembre,-407,Arenales,Montevideo,12,12,La Pampa,Superi,24,24
M.T. Alvear y Uriburu,La Pampa y Superi,7.781,2017,Diciembre,825,M.T. Alvear,Uriburu,23,23,La Pampa,Superi,24,24
Virrey Cevallos y Chile,Azopardo y Mexico,2.122,2018,Enero,1535,Virrey Cevallos,Chile,1,1,Azopardo,Mexico,2,2
Virrey Cevallos y Chile,Rincon y Carlos Calvo,1.005,2018,Enero,445,Virrey Cevallos,Chile,1,1,Rincon,Carlos Calvo,3,3
Virrey Cevallos y Chile,Virrey Liniers y C.Calvo,2.721,2018,Enero,582,Virrey Cevallos,Chile,1,1,Virrey Liniers,C.Calvo,4,4
Virrey Cevallos y Chile,Billinghurst y Peron,3.611,2018,Enero,-1272,Virrey Cevallos,Chile,1,1,Billinghurst,Peron,5,5
Virrey Cevallos y Chile,Del Libertador y Montevideo,4.485,2018,Enero,607,Virrey Cevallos,Chile,1,1,Del Libertador,Montevideo,6,6
Virrey Cevallos y Chile,Corredor Norte y Casares,6.849,2018,Enero,-1621,Virrey Cevallos,Chile,1,1,Corredor Norte,Casares,7,7
Virrey Cevallos y Chile,EEUU y 33 Orientales,3.749,2018,Enero,1009,Virrey Cevallos,Chile,1,1,EEUU,33 Orientales,8,8
Virrey Cevallos y Chile,F. Alcorta y Derecho,5.367,2018,Enero,-42,Virrey Cevallos,Chile,1,1,F. Alcorta,Derecho,9,9
Virrey Cevallos y Chile,Montevideo y Peron,1.447,2018,Enero,-127,Virrey Cevallos,Chile,1,1,Montevideo,Peron,10,10
Virrey Cevallos y Chile,Potosi y Rawson,4.554,2018,Enero,1140,Virrey Cevallos,Chile,1,1,Potosi,Rawson,17,17
Virrey Cevallos y Chile,J. Alvarez y Padilla,6.864,2018,Enero,1179,Virrey Cevallos,Chile,1,1,J. Alvarez,Padilla,18,18
Virrey Cevallos y Chile,Chile y Tacuari,1.018,2018,Enero,-198,Virrey Cevallos,Chile,1,1,Chile,Tacuari,19,19
Virrey Cevallos y Chile,Serrano y Loyola,6.803,2018,Enero,-202,Virrey Cevallos,Chile,1,1,Serrano,Loyola,20,20
Virrey Cevallos y Chile,Gorriti y G. Cruz,6.945,2018,Enero,-1049,Virrey Cevallos,Chile,1,1,Gorriti,G. Cruz,21,21
Virrey Cevallos y Chile,Cnel. Diaz y Mansilla,4.886,2018,Enero,148,Virrey Cevallos,Chile,1,1,Cnel. Diaz,Mansilla,11,11
Virrey Cevallos y Chile,11 de Sep y Monroe,11.425,2018,Enero,1380,Virrey Cevallos,Chile,1,1,11 de Sep,Monroe,22,22
Virrey Cevallos y Chile,Arenales y Montevideo,2.906,2018,Enero,698,Virrey Cevallos,Chile,1,1,Arenales,Montevideo,12,12
Virrey Cevallos y Chile,M.T. Alvear y Uriburu,3.051,2018,Enero,-203,Virrey Cevallos,Chile,1,1,M.T. Alvear,Uriburu,23,23
Virrey Cevallos y Chile,La Pampa y Superi,10.164,2018,Enero,962,Virrey Cevallos,Chile,1,1,La Pampa,Superi,24,24
Azopardo y Mexico,Rincon y Carlos Calvo,3.291,2018,Enero,-1090,Azopardo,Mexico,2,2,Rincon,Carlos Calvo,3,3
Azopardo y Mexico,Virrey Liniers y C.Calvo,5.02,2018,Enero,-953,Azopardo,Mexico,2,2,Virrey Liniers,C.Calvo,4,4
Azopardo y Mexico,Billinghurst y Peron,5.439,2018,Enero,-2807,Azopardo,Mexico,2,2,Billinghurst,Peron,5,5
Azopardo y Mexico,Del Libertador y Montevideo,3.707,2018,Enero,-928,Azopardo,Mexico,2,2,Del Libertador,Montevideo,6,6
Azopardo y Mexico,Corredor Norte y Casares,6.326,2018,Enero,-3156,Azopardo,Mexico,2,2,Corredor Norte,Casares,7,7
Azopardo y Mexico,EEUU y 33 Orientales,6.048,2018,Enero,-526,Azopardo,Mexico,2,2,EEUU,33 Orientales,8,8
Azopardo y Mexico,F. Alcorta y Derecho,4.588,2018,Enero,-1577,Azopardo,Mexico,2,2,F. Alcorta,Derecho,9,9
Azopardo y Mexico,Montevideo y Peron,2.933,2018,Enero,-1662,Azopardo,Mexico,2,2,Montevideo,Peron,10,10
Azopardo y Mexico,Potosi y Rawson,6.382,2018,Enero,-395,Azopardo,Mexico,2,2,Potosi,Rawson,17,17
Azopardo y Mexico,J. Alvarez y Padilla,8.691,2018,Enero,-356,Azopardo,Mexico,2,2,J. Alvarez,Padilla,18,18
Azopardo y Mexico,Chile y Tacuari,1.366,2018,Enero,-1733,Azopardo,Mexico,2,2,Chile,Tacuari,19,19
Azopardo y Mexico,Serrano y Loyola,8.63,2018,Enero,-1737,Azopardo,Mexico,2,2,Serrano,Loyola,20,20
Azopardo y Mexico,Gorriti y G. Cruz,8.772,2018,Enero,-2584,Azopardo,Mexico,2,2,Gorriti,G. Cruz,21,21
Azopardo y Mexico,Cnel. Diaz y Mansilla,6.721,2018,Enero,-1387,Azopardo,Mexico,2,2,Cnel. Diaz,Mansilla,11,11
Azopardo y Mexico,11 de Sep y Monroe,11.503,2018,Enero,-155,Azopardo,Mexico,2,2,11 de Sep,Monroe,22,22
Azopardo y Mexico,Arenales y Montevideo,4.413,2018,Enero,-837,Azopardo,Mexico,2,2,Arenales,Montevideo,12,12
Azopardo y Mexico,M.T. Alvear y Uriburu,4.829,2018,Enero,-1738,Azopardo,Mexico,2,2,M.T. Alvear,Uriburu,23,23
Azopardo y Mexico,La Pampa y Superi,11.991,2018,Enero,-573,Azopardo,Mexico,2,2,La Pampa,Superi,24,24
Rincon y Carlos Calvo,Virrey Liniers y C.Calvo,1.72,2018,Enero,137,Rincon,Carlos Calvo,3,3,Virrey Liniers,C.Calvo,4,4
Rincon y Carlos Calvo,Billinghurst y Peron,3.334,2018,Enero,-1717,Rincon,Carlos Calvo,3,3,Billinghurst,Peron,5,5
Rincon y Carlos Calvo,Del Libertador y Montevideo,4.868,2018,Enero,162,Rincon,Carlos Calvo,3,3,Del Libertador,Montevideo,6,6
Rincon y Carlos Calvo,Corredor Norte y Casares,6.572,2018,Enero,-2066,Rincon,Carlos Calvo,3,3,Corredor Norte,Casares,7,7
Rincon y Carlos Calvo,EEUU y 33 Orientales,2.748,2018,Enero,564,Rincon,Carlos Calvo,3,3,EEUU,33 Orientales,8,8
Rincon y Carlos Calvo,F. Alcorta y Derecho,5.041,2018,Enero,-487,Rincon,Carlos Calvo,3,3,F. Alcorta,Derecho,9,9
Rincon y Carlos Calvo,Montevideo y Peron,2.151,2018,Enero,-572,Rincon,Carlos Calvo,3,3,Montevideo,Peron,10,10
Rincon y Carlos Calvo,Potosi y Rawson,4.277,2018,Enero,695,Rincon,Carlos Calvo,3,3,Potosi,Rawson,17,17
Rincon y Carlos Calvo,J. Alvarez y Padilla,6.587,2018,Enero,734,Rincon,Carlos Calvo,3,3,J. Alvarez,Padilla,18,18
Rincon y Carlos Calvo,Chile y Tacuari,2.025,2018,Enero,-643,Rincon,Carlos Calvo,3,3,Chile,Tacuari,19,19
Rincon y Carlos Calvo,Serrano y Loyola,6.526,2018,Enero,-647,Rincon,Carlos Calvo,3,3,Serrano,Loyola,20,20
Rincon y Carlos Calvo,Gorriti y G. Cruz,6.668,2018,Enero,-1494,Rincon,Carlos Calvo,3,3,Gorriti,G. Cruz,21,21
Rincon y Carlos Calvo,Cnel. Diaz y Mansilla,4.609,2018,Enero,-297,Rincon,Carlos Calvo,3,3,Cnel. Diaz,Mansilla,11,11
Rincon y Carlos Calvo,11 de Sep y Monroe,11.148,2018,Enero,935,Rincon,Carlos Calvo,3,3,11 de Sep,Monroe,22,22
Rincon y Carlos Calvo,Arenales y Montevideo,4.005,2018,Enero,253,Rincon,Carlos Calvo,3,3,Arenales,Montevideo,12,12
Rincon y Carlos Calvo,M.T. Alvear y Uriburu,2.774,2018,Enero,-648,Rincon,Carlos Calvo,3,3,M.T. Alvear,Uriburu,23,23
Rincon y Carlos Calvo,La Pampa y Superi,9.887,2018,Enero,517,Rincon,Carlos Calvo,3,3,La Pampa,Superi,24,24
Virrey Liniers y C.Calvo,Billinghurst y Peron,1.849,2018,Enero,-1854,Virrey Liniers,C.Calvo,4,4,Billinghurst,Peron,5,5
Virrey Liniers y C.Calvo,Del Libertador y Montevideo,7.374,2018,Enero,25,Virrey Liniers,C.Calvo,4,4,Del Libertador,Montevideo,6,6
Virrey Liniers y C.Calvo,Corredor Norte y Casares,6.092,2018,Enero,-2203,Virrey Liniers,C.Calvo,4,4,Corredor Norte,Casares,7,7
Virrey Liniers y C.Calvo,EEUU y 33 Orientales,1.028,2018,Enero,427,Virrey Liniers,C.Calvo,4,4,EEUU,33 Orientales,8,8
Virrey Liniers y C.Calvo,F. Alcorta y Derecho,6.385,2018,Enero,-624,Virrey Liniers,C.Calvo,4,4,F. Alcorta,Derecho,9,9
Virrey Liniers y C.Calvo,Montevideo y Peron,3.778,2018,Enero,-709,Virrey Liniers,C.Calvo,4,4,Montevideo,Peron,10,10
Virrey Liniers y C.Calvo,Potosi y Rawson,2.793,2018,Enero,558,Virrey Liniers,C.Calvo,4,4,Potosi,Rawson,17,17
Virrey Liniers y C.Calvo,J. Alvarez y Padilla,4.574,2018,Enero,597,Virrey Liniers,C.Calvo,4,4,J. Alvarez,Padilla,18,18
Virrey Liniers y C.Calvo,Chile y Tacuari,3.859,2018,Enero,-780,Virrey Liniers,C.Calvo,4,4,Chile,Tacuari,19,19
Virrey Liniers y C.Calvo,Serrano y Loyola,4.938,2018,Enero,-784,Virrey Liniers,C.Calvo,4,4,Serrano,Loyola,20,20
Virrey Liniers y C.Calvo,Gorriti y G. Cruz,5.578,2018,Enero,-1631,Virrey Liniers,C.Calvo,4,4,Gorriti,G. Cruz,21,21
Virrey Liniers y C.Calvo,Cnel. Diaz y Mansilla,3.554,2018,Enero,-434,Virrey Liniers,C.Calvo,4,4,Cnel. Diaz,Mansilla,11,11
Virrey Liniers y C.Calvo,11 de Sep y Monroe,10.668,2018,Enero,798,Virrey Liniers,C.Calvo,4,4,11 de Sep,Monroe,22,22
Virrey Liniers y C.Calvo,Arenales y Montevideo,5.359,2018,Enero,116,Virrey Liniers,C.Calvo,4,4,Arenales,Montevideo,12,12
Virrey Liniers y C.Calvo,M.T. Alvear y Uriburu,4.128,2018,Enero,-785,Virrey Liniers,C.Calvo,4,4,M.T. Alvear,Uriburu,23,23
Virrey Liniers y C.Calvo,La Pampa y Superi,8.797,2018,Enero,380,Virrey Liniers,C.Calvo,4,4,La Pampa,Superi,24,24
Billinghurst y Peron,Del Libertador y Montevideo,5.525,2018,Enero,1879,Billinghurst,Peron,5,5,Del Libertador,Montevideo,6,6
Billinghurst y Peron,Corredor Norte y Casares,4.243,2018,Enero,-349,Billinghurst,Peron,5,5,Corredor Norte,Casares,7,7
Billinghurst y Peron,EEUU y 33 Orientales,2.812,2018,Enero,2281,Billinghurst,Peron,5,5,EEUU,33 Orientales,8,8
Billinghurst y Peron,F. Alcorta y Derecho,4.536,2018,Enero,1230,Billinghurst,Peron,5,5,F. Alcorta,Derecho,9,9
Billinghurst y Peron,Montevideo y Peron,3.02,2018,Enero,1145,Billinghurst,Peron,5,5,Montevideo,Peron,10,10
Billinghurst y Peron,Potosi y Rawson,0.986,2018,Enero,2412,Billinghurst,Peron,5,5,Potosi,Rawson,17,17
Billinghurst y Peron,J. Alvarez y Padilla,2.767,2018,Enero,2451,Billinghurst,Peron,5,5,J. Alvarez,Padilla,18,18
Billinghurst y Peron,Chile y Tacuari,4.629,2018,Enero,1074,Billinghurst,Peron,5,5,Chile,Tacuari,19,19
Billinghurst y Peron,Serrano y Loyola,3.131,2018,Enero,1070,Billinghurst,Peron,5,5,Serrano,Loyola,20,20
Billinghurst y Peron,Gorriti y G. Cruz,3.729,2018,Enero,223,Billinghurst,Peron,5,5,Gorriti,G. Cruz,21,21
Billinghurst y Peron,Cnel. Diaz y Mansilla,1.705,2018,Enero,1420,Billinghurst,Peron,5,5,Cnel. Diaz,Mansilla,11,11
Billinghurst y Peron,11 de Sep y Monroe,8.819,2018,Enero,2652,Billinghurst,Peron,5,5,11 de Sep,Monroe,22,22
Billinghurst y Peron,Arenales y Montevideo,3.958,2018,Enero,1970,Billinghurst,Peron,5,5,Arenales,Montevideo,12,12
Billinghurst y Peron,M.T. Alvear y Uriburu,2.726,2018,Enero,1069,Billinghurst,Peron,5,5,M.T. Alvear,Uriburu,23,23
Billinghurst y Peron,La Pampa y Superi,6.948,2018,Enero,2234,Billinghurst,Peron,5,5,La Pampa,Superi,24,24
Del Libertador y Montevideo,Corredor Norte y Casares,2.676,2018,Enero,-2228,Del Libertador,Montevideo,6,6,Corredor Norte,Casares,7,7
Del Libertador y Montevideo,EEUU y 33 Orientales,7.473,2018,Enero,402,Del Libertador,Montevideo,6,6,EEUU,33 Orientales,8,8
Del Libertador y Montevideo,F. Alcorta y Derecho,0.938,2018,Enero,-649,Del Libertador,Montevideo,6,6,F. Alcorta,Derecho,9,9
Del Libertador y Montevideo,Montevideo y Peron,2.599,2018,Enero,-734,Del Libertador,Montevideo,6,6,Montevideo,Peron,10,10
Del Libertador y Montevideo,Potosi y Rawson,5.694,2018,Enero,533,Del Libertador,Montevideo,6,6,Potosi,Rawson,17,17
Del Libertador y Montevideo,J. Alvarez y Padilla,6.397,2018,Enero,572,Del Libertador,Montevideo,6,6,J. Alvarez,Padilla,18,18
Del Libertador y Montevideo,Chile y Tacuari,4.227,2018,Enero,-805,Del Libertador,Montevideo,6,6,Chile,Tacuari,19,19
Del Libertador y Montevideo,Serrano y Loyola,6.336,2018,Enero,-809,Del Libertador,Montevideo,6,6,Serrano,Loyola,20,20
Del Libertador y Montevideo,Gorriti y G. Cruz,6.117,2018,Enero,-1656,Del Libertador,Montevideo,6,6,Gorriti,G. Cruz,21,21
Del Libertador y Montevideo,Cnel. Diaz y Mansilla,4.073,2018,Enero,-459,Del Libertador,Montevideo,6,6,Cnel. Diaz,Mansilla,11,11
Del Libertador y Montevideo,11 de Sep y Monroe,7.853,2018,Enero,773,Del Libertador,Montevideo,6,6,11 de Sep,Monroe,22,22
Del Libertador y Montevideo,Arenales y Montevideo,1.305,2018,Enero,91,Del Libertador,Montevideo,6,6,Arenales,Montevideo,12,12
Del Libertador y Montevideo,M.T. Alvear y Uriburu,2.541,2018,Enero,-810,Del Libertador,Montevideo,6,6,M.T. Alvear,Uriburu,23,23
Del Libertador y Montevideo,La Pampa y Superi,9.258,2018,Enero,355,Del Libertador,Montevideo,6,6,La Pampa,Superi,24,24
Corredor Norte y Casares,EEUU y 33 Orientales,6.495,2018,Enero,2630,Corredor Norte,Casares,7,7,EEUU,33 Orientales,8,8
Corredor Norte y Casares,F. Alcorta y Derecho,2.339,2018,Enero,1579,Corredor Norte,Casares,7,7,F. Alcorta,Derecho,9,9
Corredor Norte y Casares,Montevideo y Peron,5.064,2018,Enero,1494,Corredor Norte,Casares,7,7,Montevideo,Peron,10,10
Corredor Norte y Casares,Potosi y Rawson,4.669,2018,Enero,2761,Corredor Norte,Casares,7,7,Potosi,Rawson,17,17
Corredor Norte y Casares,J. Alvarez y Padilla,4.742,2018,Enero,2800,Corredor Norte,Casares,7,7,J. Alvarez,Padilla,18,18
Corredor Norte y Casares,Chile y Tacuari,7.208,2018,Enero,1423,Corredor Norte,Casares,7,7,Chile,Tacuari,19,19
Corredor Norte y Casares,Serrano y Loyola,4.681,2018,Enero,1419,Corredor Norte,Casares,7,7,Serrano,Loyola,20,20
Corredor Norte y Casares,Gorriti y G. Cruz,3.654,2018,Enero,572,Corredor Norte,Casares,7,7,Gorriti,G. Cruz,21,21
Corredor Norte y Casares,Cnel. Diaz y Mansilla,2.538,2018,Enero,1769,Corredor Norte,Casares,7,7,Cnel. Diaz,Mansilla,11,11
Corredor Norte y Casares,11 de Sep y Monroe,5.39,2018,Enero,3001,Corredor Norte,Casares,7,7,11 de Sep,Monroe,22,22
Corredor Norte y Casares,Arenales y Montevideo,3.771,2018,Enero,2319,Corredor Norte,Casares,7,7,Arenales,Montevideo,12,12
Corredor Norte y Casares,M.T. Alvear y Uriburu,3.448,2018,Enero,1418,Corredor Norte,Casares,7,7,M.T. Alvear,Uriburu,23,23
Corredor Norte y Casares,La Pampa y Superi,6.795,2018,Enero,2583,Corredor Norte,Casares,7,7,La Pampa,Superi,24,24
EEUU y 33 Orientales,F. Alcorta y Derecho,7.169,2018,Enero,-1051,EEUU,33 Orientales,8,8,F. Alcorta,Derecho,9,9
EEUU y 33 Orientales,Montevideo y Peron,4.563,2018,Enero,-1136,EEUU,33 Orientales,8,8,Montevideo,Peron,10,10
EEUU y 33 Orientales,Potosi y Rawson,2.055,2018,Enero,131,EEUU,33 Orientales,8,8,Potosi,Rawson,17,17
EEUU y 33 Orientales,J. Alvarez y Padilla,3.357,2018,Enero,170,EEUU,33 Orientales,8,8,J. Alvarez,Padilla,18,18
EEUU y 33 Orientales,Chile y Tacuari,4.644,2018,Enero,-1207,EEUU,33 Orientales,8,8,Chile,Tacuari,19,19
EEUU y 33 Orientales,Serrano y Loyola,4.206,2018,Enero,-1211,EEUU,33 Orientales,8,8,Serrano,Loyola,20,20
EEUU y 33 Orientales,Gorriti y G. Cruz,6.362,2018,Enero,-2058,EEUU,33 Orientales,8,8,Gorriti,G. Cruz,21,21
EEUU y 33 Orientales,Cnel. Diaz y Mansilla,4.338,2018,Enero,-861,EEUU,33 Orientales,8,8,Cnel. Diaz,Mansilla,11,11
EEUU y 33 Orientales,11 de Sep y Monroe,11.452,2018,Enero,371,EEUU,33 Orientales,8,8,11 de Sep,Monroe,22,22
EEUU y 33 Orientales,Arenales y Montevideo,6.144,2018,Enero,-311,EEUU,33 Orientales,8,8,Arenales,Montevideo,12,12
EEUU y 33 Orientales,M.T. Alvear y Uriburu,4.913,2018,Enero,-1212,EEUU,33 Orientales,8,8,M.T. Alvear,Uriburu,23,23
EEUU y 33 Orientales,La Pampa y Superi,9.581,2018,Enero,-47,EEUU,33 Orientales,8,8,La Pampa,Superi,24,24
F. Alcorta y Derecho,Montevideo y Peron,3.26,2018,Enero,-85,F. Alcorta,Derecho,9,9,Montevideo,Peron,10,10
F. Alcorta y Derecho,Potosi y Rawson,5.144,2018,Enero,1182,F. Alcorta,Derecho,9,9,Potosi,Rawson,17,17
F. Alcorta y Derecho,J. Alvarez y Padilla,6.102,2018,Enero,1221,F. Alcorta,Derecho,9,9,J. Alvarez,Padilla,18,18
F. Alcorta y Derecho,Chile y Tacuari,4.888,2018,Enero,-156,F. Alcorta,Derecho,9,9,Chile,Tacuari,19,19
F. Alcorta y Derecho,Serrano y Loyola,6.041,2018,Enero,-160,F. Alcorta,Derecho,9,9,Serrano,Loyola,20,20
F. Alcorta y Derecho,Gorriti y G. Cruz,5.179,2018,Enero,-1007,F. Alcorta,Derecho,9,9,Gorriti,G. Cruz,21,21
F. Alcorta y Derecho,Cnel. Diaz y Mansilla,3.136,2018,Enero,190,F. Alcorta,Derecho,9,9,Cnel. Diaz,Mansilla,11,11
F. Alcorta y Derecho,11 de Sep y Monroe,6.915,2018,Enero,1422,F. Alcorta,Derecho,9,9,11 de Sep,Monroe,22,22
F. Alcorta y Derecho,Arenales y Montevideo,1.966,2018,Enero,740,F. Alcorta,Derecho,9,9,Arenales,Montevideo,12,12
F. Alcorta y Derecho,M.T. Alvear y Uriburu,1.991,2018,Enero,-161,F. Alcorta,Derecho,9,9,M.T. Alvear,Uriburu,23,23
F. Alcorta y Derecho,La Pampa y Superi,8.32,2018,Enero,1004,F. Alcorta,Derecho,9,9,La Pampa,Superi,24,24
Montevideo y Peron,Potosi y Rawson,3.45,2018,Enero,1267,Montevideo,Peron,10,10,Potosi,Rawson,17,17
Montevideo y Peron,J. Alvarez y Padilla,5.783,2018,Enero,1306,Montevideo,Peron,10,10,J. Alvarez,Padilla,18,18
Montevideo y Peron,Chile y Tacuari,2.143,2018,Enero,-71,Montevideo,Peron,10,10,Chile,Tacuari,19,19
Montevideo y Peron,Serrano y Loyola,5.722,2018,Enero,-75,Montevideo,Peron,10,10,Serrano,Loyola,20,20
Montevideo y Peron,Gorriti y G. Cruz,5.864,2018,Enero,-922,Montevideo,Peron,10,10,Gorriti,G. Cruz,21,21
